threshold,fpr,tpr,delta_fpr,avg_tpr,segment_area,cumulative_auc
0.9961660944195821,0.000000,0.552985,0.000000,0.552937,0.000000,0.000000
0.9961630729981746,0.000000,0.553082,0.000000,0.553033,0.000000,0.000000
0.9961582455502885,0.000000,0.553275,0.000000,0.553178,0.000000,0.000000
0.9961490216736304,0.000000,0.553420,0.000000,0.553347,0.000000,0.000000
0.9961482286891349,0.000000,0.553516,0.000000,0.553468,0.000000,0.000000
0.9961205060299495,0.000000,0.553806,0.000000,0.553661,0.000000,0.000000
0.9961204932372314,0.000000,0.554289,0.000000,0.554048,0.000000,0.000000
0.9961098478379447,0.000000,0.554337,0.000000,0.554313,0.000000,0.000000
0.996106683357116,0.000000,0.554820,0.000000,0.554579,0.000000,0.000000
0.9961064320489109,0.000000,0.554965,0.000000,0.554893,0.000000,0.000000
0.9961062604422231,0.000000,0.555738,0.000000,0.555352,0.000000,0.000000
0.9960909815526148,0.000000,0.555883,0.000000,0.555810,0.000000,0.000000
0.9960895453569091,0.000000,0.555980,0.000000,0.555931,0.000000,0.000000
0.9960785897846671,0.000000,0.556269,0.000000,0.556124,0.000000,0.000000
0.9960742776539068,0.000000,0.556366,0.000000,0.556318,0.000000,0.000000
0.9960448926970272,0.000000,0.556656,0.000000,0.556511,0.000000,0.000000
0.9960436274091701,0.000000,0.556752,0.000000,0.556704,0.000000,0.000000
0.9960412894393929,0.000000,0.556801,0.000000,0.556776,0.000000,0.000000
0.9960390058039763,0.000000,0.557235,0.000000,0.557018,0.000000,0.000000
0.9960364324849172,0.000000,0.557863,0.000000,0.557549,0.000000,0.000000
0.9960304475505611,0.000000,0.558346,0.000000,0.558105,0.000000,0.000000
0.9960202158963463,0.000000,0.558491,0.000000,0.558419,0.000000,0.000000
0.9960134186363166,0.000000,0.558684,0.000000,0.558588,0.000000,0.000000
0.9960125015984108,0.000000,0.558733,0.000000,0.558708,0.000000,0.000000
0.996011865107782,0.000000,0.558829,0.000000,0.558781,0.000000,0.000000
0.9960094332109851,0.000000,0.559216,0.000000,0.559022,0.000000,0.000000
0.9960079790867443,0.000000,0.559264,0.000000,0.559240,0.000000,0.000000
0.9960078478156481,0.000000,0.560133,0.000000,0.559699,0.000000,0.000000
0.9960053391895493,0.000000,0.560182,0.000000,0.560157,0.000000,0.000000
0.9960045068493203,0.000000,0.560375,0.000000,0.560278,0.000000,0.000000
0.9960005924620192,0.000000,0.560616,0.000000,0.560496,0.000000,0.000000
0.9959975583344439,0.000000,0.560906,0.000000,0.560761,0.000000,0.000000
0.9959973657166347,0.000000,0.561003,0.000000,0.560954,0.000000,0.000000
0.9959787072293069,0.000000,0.561293,0.000000,0.561148,0.000000,0.000000
0.9959739862736218,0.000000,0.561679,0.000000,0.561486,0.000000,0.000000
0.9959532795584051,0.000000,0.561824,0.000000,0.561751,0.000000,0.000000
0.9959513659630759,0.000000,0.561920,0.000000,0.561872,0.000000,0.000000
0.9959267410181627,0.000000,0.562162,0.000000,0.562041,0.000000,0.000000
0.9959257089235988,0.000000,0.562452,0.000000,0.562307,0.000000,0.000000
0.9959166081298764,0.000000,0.562597,0.000000,0.562524,0.000000,0.000000
0.9959081117047558,0.000000,0.562693,0.000000,0.562645,0.000000,0.000000
0.9959070198601231,0.000000,0.562838,0.000000,0.562766,0.000000,0.000000
0.9958978789099759,0.000000,0.562886,0.000000,0.562862,0.000000,0.000000
0.9958901641124737,0.000000,0.563031,0.000000,0.562959,0.000000,0.000000
0.995872382546579,0.000000,0.563128,0.000000,0.563080,0.000000,0.000000
0.9958634199419438,0.000000,0.563224,0.000000,0.563176,0.000000,0.000000
0.9958212282748816,0.000000,0.563756,0.000000,0.563490,0.000000,0.000000
0.9958187699651098,0.000000,0.563949,0.000000,0.563852,0.000000,0.000000
0.9957791504385771,0.000000,0.564335,0.000000,0.564142,0.000000,0.000000
0.9957777125109771,0.000000,0.564529,0.000000,0.564432,0.000000,0.000000
0.9957701857024229,0.000000,0.565012,0.000000,0.564770,0.000000,0.000000
0.9957588013559411,0.000000,0.565205,0.000000,0.565108,0.000000,0.000000
0.9957583572030808,0.000000,0.565398,0.000000,0.565301,0.000000,0.000000
0.9957478260628949,0.000000,0.565495,0.000000,0.565446,0.000000,0.000000
0.9957226817283857,0.000000,0.565784,0.000000,0.565639,0.000000,0.000000
0.9957151219382858,0.000000,0.565881,0.000000,0.565833,0.000000,0.000000
0.9957150464503157,0.000000,0.565978,0.000000,0.565929,0.000000,0.000000
0.9957138635612579,0.000000,0.566122,0.000000,0.566050,0.000000,0.000000
0.9957110600128436,0.000000,0.566219,0.000000,0.566171,0.000000,0.000000
0.9957107221724459,0.000000,0.568682,0.000000,0.567451,0.000000,0.000000
0.9957067803961083,0.000000,0.568779,0.000000,0.568731,0.000000,0.000000
0.9956941703004076,0.000000,0.568972,0.000000,0.568876,0.000000,0.000000
0.9956924678221281,0.000000,0.569069,0.000000,0.569020,0.000000,0.000000
0.9956878245270654,0.000000,0.569117,0.000000,0.569093,0.000000,0.000000
0.9956842660950805,0.000000,0.569262,0.000000,0.569190,0.000000,0.000000
0.9956758726165579,0.000000,0.569310,0.000000,0.569286,0.000000,0.000000
0.9956724239680196,0.000000,0.569600,0.000000,0.569455,0.000000,0.000000
0.9956528605472278,0.000000,0.569745,0.000000,0.569673,0.000000,0.000000
0.9956465229027384,0.000000,0.569986,0.000000,0.569866,0.000000,0.000000
0.9956444215890232,0.000000,0.570083,0.000000,0.570035,0.000000,0.000000
0.9956406306480526,0.000000,0.570131,0.000000,0.570107,0.000000,0.000000
0.9956394373827413,0.000000,0.570228,0.000000,0.570180,0.000000,0.000000
0.9956327190375819,0.000000,0.570325,0.000000,0.570276,0.000000,0.000000
0.9956316184008833,0.000000,0.570421,0.000000,0.570373,0.000000,0.000000
0.9955620182282303,0.000000,0.571001,0.000000,0.570711,0.000000,0.000000
0.9955516899265777,0.000000,0.571097,0.000000,0.571049,0.000000,0.000000
0.9955431802892863,0.000000,0.571242,0.000000,0.571170,0.000000,0.000000
0.9955399059194009,0.000000,0.571484,0.000000,0.571363,0.000000,0.000000
0.9955360050853369,0.000000,0.571580,0.000000,0.571532,0.000000,0.000000
0.9955292236088024,0.000000,0.571822,0.000000,0.571701,0.000000,0.000000
0.9955287578982016,0.000000,0.571870,0.000000,0.571846,0.000000,0.000000
0.9955262317839771,0.000000,0.572305,0.000000,0.572088,0.000000,0.000000
0.99552509719584,0.000000,0.572401,0.000000,0.572353,0.000000,0.000000
0.9955166833219117,0.000000,0.572546,0.000000,0.572474,0.000000,0.000000
0.9955099852913925,0.000000,0.572643,0.000000,0.572595,0.000000,0.000000
0.9955020829126078,0.000000,0.572740,0.000000,0.572691,0.000000,0.000000
0.9954433647853805,0.000000,0.573223,0.000000,0.572981,0.000000,0.000000
0.9954408577319376,0.000000,0.573319,0.000000,0.573271,0.000000,0.000000
0.9953997844139301,0.000000,0.573706,0.000000,0.573512,0.000000,0.000000
0.9953910025410938,0.000000,0.573802,0.000000,0.573754,0.000000,0.000000
0.9953700536120023,0.000000,0.574092,0.000000,0.573947,0.000000,0.000000
0.9953671604958413,0.000000,0.574189,0.000000,0.574140,0.000000,0.000000
0.9953568029598725,0.000000,0.574237,0.000000,0.574213,0.000000,0.000000
0.9953447655437526,0.000000,0.574382,0.000000,0.574309,0.000000,0.000000
0.995343254524923,0.000000,0.574478,0.000000,0.574430,0.000000,0.000000
0.995342898156629,0.000000,0.574575,0.000000,0.574527,0.000000,0.000000
0.9953302894001397,0.000000,0.574720,0.000000,0.574647,0.000000,0.000000
0.995329161154214,0.000000,0.574816,0.000000,0.574768,0.000000,0.000000
0.9953262931609703,0.000000,0.574913,0.000000,0.574865,0.000000,0.000000
0.9953186421221121,0.000000,0.575010,0.000000,0.574961,0.000000,0.000000
0.9953064043077436,0.000000,0.575106,0.000000,0.575058,0.000000,0.000000
0.9953012661624737,0.000000,0.575203,0.000000,0.575155,0.000000,0.000000
0.9952920650585944,0.000000,0.575348,0.000000,0.575275,0.000000,0.000000
0.9952903724833455,0.000000,0.575444,0.000000,0.575396,0.000000,0.000000
0.9952831648831671,0.000000,0.575589,0.000000,0.575517,0.000000,0.000000
0.9952830414012055,0.000000,0.575686,0.000000,0.575638,0.000000,0.000000
0.9952794853775512,0.000000,0.575734,0.000000,0.575710,0.000000,0.000000
0.9952750161926729,0.000000,0.576217,0.000000,0.575976,0.000000,0.000000
0.995243230894327,0.000000,0.576459,0.000000,0.576338,0.000000,0.000000
0.9952413894861093,0.000000,0.576604,0.000000,0.576531,0.000000,0.000000
0.9952396877763003,0.000000,0.576652,0.000000,0.576628,0.000000,0.000000
0.9952361357085067,0.000000,0.576748,0.000000,0.576700,0.000000,0.000000
0.9952331107470007,0.000000,0.576797,0.000000,0.576773,0.000000,0.000000
0.995225876982478,0.000000,0.577425,0.000000,0.577111,0.000000,0.000000
0.9951997472819039,0.000000,0.577473,0.000000,0.577449,0.000000,0.000000
0.9951951612479362,0.000000,0.577570,0.000000,0.577521,0.000000,0.000000
0.9950903190636994,0.000000,0.578004,0.000000,0.577787,0.000000,0.000000
0.9950793008062,0.000000,0.578439,0.000000,0.578222,0.000000,0.000000
0.9950281382879718,0.000000,0.579019,0.000000,0.578729,0.000000,0.000000
0.9950188605361542,0.000000,0.579163,0.000000,0.579091,0.000000,0.000000
0.9950169681139447,0.000000,0.579212,0.000000,0.579188,0.000000,0.000000
0.995,0.000000,0.582351,0.000000,0.580781,0.000000,0.000000
0.9949994798780198,0.000000,0.584283,0.000000,0.583317,0.000000,0.000000
0.9949786044387625,0.000000,0.584380,0.000000,0.584332,0.000000,0.000000
0.9949728593038054,0.000000,0.584573,0.000000,0.584476,0.000000,0.000000
0.9949675649351042,0.000000,0.584718,0.000000,0.584645,0.000000,0.000000
0.9949642093646935,0.000000,0.584863,0.000000,0.584790,0.000000,0.000000
0.9949623583164542,0.000000,0.585056,0.000000,0.584959,0.000000,0.000000
0.9949497673244986,0.000000,0.585201,0.000000,0.585128,0.000000,0.000000
0.994946838897004,0.000000,0.585346,0.000000,0.585273,0.000000,0.000000
0.9949462578605722,0.000000,0.585394,0.000000,0.585370,0.000000,0.000000
0.9949446444334734,0.000000,0.585732,0.000000,0.585563,0.000000,0.000000
0.9949314147452655,0.000000,0.585829,0.000000,0.585781,0.000000,0.000000
0.994926734249226,0.000000,0.585925,0.000000,0.585877,0.000000,0.000000
0.9949099842590292,0.000000,0.586070,0.000000,0.585998,0.000000,0.000000
0.9949070576582809,0.000000,0.586167,0.000000,0.586119,0.000000,0.000000
0.9948893201412925,0.000000,0.586312,0.000000,0.586239,0.000000,0.000000
0.9948876728972251,0.000000,0.586988,0.000000,0.586650,0.000000,0.000000
0.9948872362781515,0.000000,0.587133,0.000000,0.587060,0.000000,0.000000
0.9948809881296237,0.000000,0.587326,0.000000,0.587230,0.000000,0.000000
0.9948800538951018,0.000000,0.587374,0.000000,0.587350,0.000000,0.000000
0.9948763199384257,0.000000,0.587471,0.000000,0.587423,0.000000,0.000000
0.9948507116373831,0.000000,0.587664,0.000000,0.587568,0.000000,0.000000
0.9948403768442151,0.000000,0.587761,0.000000,0.587713,0.000000,0.000000
0.9948335813267317,0.000000,0.587906,0.000000,0.587833,0.000000,0.000000
0.9948321414713116,0.000000,0.588099,0.000000,0.588002,0.000000,0.000000
0.9947596518517072,0.000000,0.588920,0.000000,0.588509,0.000000,0.000000
0.9947470903202067,0.000000,0.589017,0.000000,0.588968,0.000000,0.000000
0.9947183059320512,0.000000,0.589306,0.000000,0.589162,0.000000,0.000000
0.9947142393168998,0.000000,0.589500,0.000000,0.589403,0.000000,0.000000
0.9947140379524666,0.000000,0.589741,0.000000,0.589620,0.000000,0.000000
0.994706910155099,0.000000,0.589838,0.000000,0.589789,0.000000,0.000000
0.9947068561748794,0.000000,0.589983,0.000000,0.589910,0.000000,0.000000
0.9946919451319394,0.000000,0.590321,0.000000,0.590152,0.000000,0.000000
0.994690396440558,0.000000,0.590417,0.000000,0.590369,0.000000,0.000000
0.9946868021515349,0.000000,0.590562,0.000000,0.590490,0.000000,0.000000
0.9946806393701487,0.000000,0.590707,0.000000,0.590635,0.000000,0.000000
0.9946736629500187,0.000000,0.591045,0.000000,0.590876,0.000000,0.000000
0.9946576214533422,0.000000,0.591238,0.000000,0.591142,0.000000,0.000000
0.994654007532107,0.000000,0.591866,0.000000,0.591552,0.000000,0.000000
0.9946017801669201,0.000000,0.592446,0.000000,0.592156,0.000000,0.000000
0.9945989127252672,0.000000,0.592832,0.000000,0.592639,0.000000,0.000000
0.9945595894583247,0.000000,0.593122,0.000000,0.592977,0.000000,0.000000
0.9945556461777965,0.000000,0.593219,0.000000,0.593170,0.000000,0.000000
0.9945424510080368,0.000000,0.593412,0.000000,0.593315,0.000000,0.000000
0.9945383063536449,0.000000,0.593702,0.000000,0.593557,0.000000,0.000000
0.9945025896646391,0.000000,0.593895,0.000000,0.593798,0.000000,0.000000
0.9945006275255989,0.000000,0.594088,0.000000,0.593991,0.000000,0.000000
0.9944752533806128,0.000000,0.594281,0.000000,0.594185,0.000000,0.000000
0.9944692144789137,0.000000,0.594378,0.000000,0.594330,0.000000,0.000000
0.9944607963683372,0.000000,0.594523,0.000000,0.594450,0.000000,0.000000
0.9944548122078293,0.000000,0.594571,0.000000,0.594547,0.000000,0.000000
0.9944490258086331,0.000000,0.594668,0.000000,0.594619,0.000000,0.000000
0.994436637505565,0.000000,0.594813,0.000000,0.594740,0.000000,0.000000
0.9944324912289784,0.000000,0.594909,0.000000,0.594861,0.000000,0.000000
0.9944313750988509,0.000000,0.594957,0.000000,0.594933,0.000000,0.000000
0.9944208446534292,0.000000,0.595054,0.000000,0.595006,0.000000,0.000000
0.9944141196720738,0.000000,0.595247,0.000000,0.595151,0.000000,0.000000
0.9944085014573453,0.000000,0.595296,0.000000,0.595271,0.000000,0.000000
0.9944065505277375,0.000000,0.595392,0.000000,0.595344,0.000000,0.000000
0.994399304255992,0.000000,0.595489,0.000000,0.595440,0.000000,0.000000
0.9943925891382335,0.000000,0.595730,0.000000,0.595610,0.000000,0.000000
0.9943907961208742,0.000000,0.595779,0.000000,0.595754,0.000000,0.000000
0.9943896711457395,0.000000,0.595923,0.000000,0.595851,0.000000,0.000000
0.9943558268475039,0.000000,0.596117,0.000000,0.596020,0.000000,0.000000
0.9943554898931793,0.000000,0.596503,0.000000,0.596310,0.000000,0.000000
0.9943497204027684,0.000000,0.596600,0.000000,0.596551,0.000000,0.000000
0.9943488750687642,0.000000,0.596696,0.000000,0.596648,0.000000,0.000000
0.9943386120655845,0.000000,0.596889,0.000000,0.596793,0.000000,0.000000
0.9943229343675233,0.000000,0.597179,0.000000,0.597034,0.000000,0.000000
0.9942613364838193,0.000000,0.597711,0.000000,0.597445,0.000000,0.000000
0.9942544513587864,0.000000,0.597807,0.000000,0.597759,0.000000,0.000000
0.9942180742772164,0.000000,0.597952,0.000000,0.597880,0.000000,0.000000
0.9942096503282944,0.000000,0.598049,0.000000,0.598000,0.000000,0.000000
0.9941929260245475,0.000000,0.598145,0.000000,0.598097,0.000000,0.000000
0.9941918072657551,0.000000,0.598628,0.000000,0.598387,0.000000,0.000000
0.9941717824878001,0.000000,0.598918,0.000000,0.598773,0.000000,0.000000
0.9941708799992722,0.000000,0.599063,0.000000,0.598991,0.000000,0.000000
0.994157600220077,0.000000,0.599256,0.000000,0.599160,0.000000,0.000000
0.9941564423996951,0.000000,0.599353,0.000000,0.599304,0.000000,0.000000
0.9941509265176635,0.000000,0.599884,0.000000,0.599618,0.000000,0.000000
0.9941382606506459,0.000000,0.600077,0.000000,0.599981,0.000000,0.000000
0.9941367124589152,0.000000,0.600802,0.000000,0.600440,0.000000,0.000000
0.9941338468180899,0.000000,0.600995,0.000000,0.600898,0.000000,0.000000
0.9941085768334936,0.000000,0.601140,0.000000,0.601067,0.000000,0.000000
0.9941073458035327,0.000000,0.601333,0.000000,0.601236,0.000000,0.000000
0.9941040877692182,0.000000,0.603362,0.000000,0.602347,0.000000,0.000000
0.994103750426665,0.000000,0.603410,0.000000,0.603386,0.000000,0.000000
0.9940973232255197,0.000000,0.603507,0.000000,0.603458,0.000000,0.000000
0.9940958245962471,0.000000,0.605777,0.000000,0.604642,0.000000,0.000000
0.9940865349668913,0.000000,0.605873,0.000000,0.605825,0.000000,0.000000
0.9940708909518421,0.000000,0.605970,0.000000,0.605922,0.000000,0.000000
0.9940675389903199,0.000000,0.606018,0.000000,0.605994,0.000000,0.000000
0.9940565501029884,0.000000,0.606115,0.000000,0.606066,0.000000,0.000000
0.9940473231380595,0.000000,0.606260,0.000000,0.606187,0.000000,0.000000
0.9940430794911554,0.000000,0.606356,0.000000,0.606308,0.000000,0.000000
0.994026118236783,0.000000,0.606453,0.000000,0.606405,0.000000,0.000000
0.9940113427850814,0.000000,0.606694,0.000000,0.606574,0.000000,0.000000
0.9940071920122854,0.000000,0.606791,0.000000,0.606743,0.000000,0.000000
0.9940036261567562,0.000000,0.607081,0.000000,0.606936,0.000000,0.000000
0.9939989459535252,0.000000,0.607274,0.000000,0.607177,0.000000,0.000000
0.9939686180082562,0.000000,0.607564,0.000000,0.607419,0.000000,0.000000
0.9939685430435833,0.000000,0.607902,0.000000,0.607733,0.000000,0.000000
0.9939486634042283,0.000000,0.607950,0.000000,0.607926,0.000000,0.000000
0.9939306538678665,0.000000,0.608047,0.000000,0.607998,0.000000,0.000000
0.993847971954707,0.000000,0.608964,0.000000,0.608506,0.000000,0.000000
0.9938396174386949,0.000000,0.609109,0.000000,0.609037,0.000000,0.000000
0.9937722287818724,0.000000,0.609447,0.000000,0.609278,0.000000,0.000000
0.9937604311945839,0.000000,0.609641,0.000000,0.609544,0.000000,0.000000
0.993742430748849,0.000000,0.609786,0.000000,0.609713,0.000000,0.000000
0.993728905659442,0.000000,0.613746,0.000000,0.611766,0.000000,0.000000
0.9936966576627267,0.000000,0.614084,0.000000,0.613915,0.000000,0.000000
0.9936954759717476,0.000000,0.614181,0.000000,0.614133,0.000000,0.000000
0.9936949265068702,0.000000,0.614374,0.000000,0.614277,0.000000,0.000000
0.9936858240173564,0.000000,0.614471,0.000000,0.614422,0.000000,0.000000
0.9936842721349349,0.000000,0.614712,0.000000,0.614591,0.000000,0.000000
0.9936737640428538,0.000000,0.614760,0.000000,0.614736,0.000000,0.000000
0.9936631748852506,0.000000,0.614857,0.000000,0.614809,0.000000,0.000000
0.9936469877876705,0.000000,0.615195,0.000000,0.615026,0.000000,0.000000
0.9936390947470696,0.000000,0.623599,0.000000,0.619397,0.000000,0.000000
0.9936350570923763,0.000000,0.623744,0.000000,0.623672,0.000000,0.000000
0.9935690097503155,0.000000,0.623841,0.000000,0.623793,0.000000,0.000000
0.9935668443224225,0.000000,0.624469,0.000000,0.624155,0.000000,0.000000
0.9935359053758926,0.000000,0.624759,0.000000,0.624614,0.000000,0.000000
0.9935327017136508,0.000000,0.624855,0.000000,0.624807,0.000000,0.000000
0.9935251702458698,0.000000,0.624952,0.000000,0.624903,0.000000,0.000000
0.9935250618522502,0.000000,0.625048,0.000000,0.625000,0.000000,0.000000
0.9935178727234988,0.000000,0.625097,0.000000,0.625072,0.000000,0.000000
0.9935169867324336,0.000000,0.625241,0.000000,0.625169,0.000000,0.000000
0.9935080262675636,0.000000,0.625435,0.000000,0.625338,0.000000,0.000000
0.9935049921602607,0.000000,0.625724,0.000000,0.625580,0.000000,0.000000
0.993493169328794,0.000000,0.626159,0.000000,0.625942,0.000000,0.000000
0.9934487064159478,0.000000,0.626594,0.000000,0.626377,0.000000,0.000000
0.9934346842944407,0.000000,0.628284,0.000000,0.627439,0.000000,0.000000
0.9934346417301915,0.000000,0.628333,0.000000,0.628309,0.000000,0.000000
0.9934344389335388,0.000000,0.629975,0.000000,0.629154,0.000000,0.000000
0.9933802080825395,0.000000,0.630458,0.000000,0.630216,0.000000,0.000000
0.9933755387935145,0.000000,0.630989,0.000000,0.630724,0.000000,0.000000
0.9933625686411207,0.000000,0.631134,0.000000,0.631062,0.000000,0.000000
0.9933572462101757,0.000000,0.631231,0.000000,0.631182,0.000000,0.000000
0.9933552878783837,0.000000,0.631327,0.000000,0.631279,0.000000,0.000000
0.99335127415781,0.000000,0.631424,0.000000,0.631376,0.000000,0.000000
0.9933387600805227,0.000000,0.631520,0.000000,0.631472,0.000000,0.000000
0.9933379351197479,0.000000,0.631665,0.000000,0.631593,0.000000,0.000000
0.9932510050671663,0.000000,0.632390,0.000000,0.632028,0.000000,0.000000
0.9932504368697304,0.000000,0.632728,0.000000,0.632559,0.000000,0.000000
0.993226345086477,0.000000,0.633018,0.000000,0.632873,0.000000,0.000000
0.9932254047184621,0.000000,0.633114,0.000000,0.633066,0.000000,0.000000
0.9932075311847605,0.000000,0.633211,0.000000,0.633163,0.000000,0.000000
0.9931945376161511,0.000000,0.633452,0.000000,0.633332,0.000000,0.000000
0.9931902241455102,0.000000,0.633549,0.000000,0.633501,0.000000,0.000000
0.9931861209421623,0.000000,0.633694,0.000000,0.633622,0.000000,0.000000
0.9931852111783226,0.000000,0.633791,0.000000,0.633742,0.000000,0.000000
0.9931829955898115,0.000000,0.633935,0.000000,0.633863,0.000000,0.000000
0.9931389195842045,0.000000,0.634129,0.000000,0.634032,0.000000,0.000000
0.9931339850592096,0.000000,0.634225,0.000000,0.634177,0.000000,0.000000
0.9930482978453916,0.000000,0.634660,0.000000,0.634443,0.000000,0.000000
0.9930415069232269,0.000000,0.634757,0.000000,0.634708,0.000000,0.000000
0.9930103380920531,0.000000,0.634853,0.000000,0.634805,0.000000,0.000000
0.9930102537063089,0.000000,0.635095,0.000000,0.634974,0.000000,0.000000
0.9929727348845384,0.000000,0.635191,0.000000,0.635143,0.000000,0.000000
0.9929709369953256,0.000000,0.635384,0.000000,0.635288,0.000000,0.000000
0.9929603889178132,0.000000,0.635481,0.000000,0.635433,0.000000,0.000000
0.9929435352688263,0.000000,0.635578,0.000000,0.635529,0.000000,0.000000
0.992901902938751,0.000000,0.635916,0.000000,0.635747,0.000000,0.000000
0.9928915612218926,0.000000,0.636012,0.000000,0.635964,0.000000,0.000000
0.9928818821743274,0.000000,0.636109,0.000000,0.636061,0.000000,0.000000
0.9928555300064218,0.000000,0.636302,0.000000,0.636206,0.000000,0.000000
0.9928371809348452,0.000000,0.636592,0.000000,0.636447,0.000000,0.000000
0.9928367651133567,0.000000,0.636689,0.000000,0.636640,0.000000,0.000000
0.9927529566802873,0.000000,0.637123,0.000000,0.636906,0.000000,0.000000
0.9927303870193077,0.000000,0.637316,0.000000,0.637220,0.000000,0.000000
0.9927101274624377,0.000000,0.637510,0.000000,0.637413,0.000000,0.000000
0.9927084657905076,0.000000,0.637655,0.000000,0.637582,0.000000,0.000000
0.9926969970313655,0.000000,0.637993,0.000000,0.637824,0.000000,0.000000
0.9926908881462111,0.000036,0.638186,0.000036,0.638089,0.000023,0.000023
0.9926498769216673,0.000036,0.638669,0.000000,0.638427,0.000000,0.000023
0.9926440892618333,0.000036,0.638814,0.000000,0.638741,0.000000,0.000023
0.9925885966368654,0.000036,0.638959,0.000000,0.638886,0.000000,0.000023
0.9925844535761896,0.000036,0.639055,0.000000,0.639007,0.000000,0.000023
0.9925703184692974,0.000036,0.639104,0.000000,0.639079,0.000000,0.000023
0.9925593561210982,0.000036,0.639925,0.000000,0.639514,0.000000,0.000023
0.9925267367641277,0.000036,0.640070,0.000000,0.639997,0.000000,0.000023
0.992515033039006,0.000036,0.640263,0.000000,0.640166,0.000000,0.000023
0.9924793788844596,0.000036,0.640456,0.000000,0.640359,0.000000,0.000023
0.9924658658924203,0.000036,0.640649,0.000000,0.640553,0.000000,0.000023
0.9924629807480078,0.000036,0.640697,0.000000,0.640673,0.000000,0.000023
0.9924416261293119,0.000036,0.640842,0.000000,0.640770,0.000000,0.000023
0.9923894509627036,0.000036,0.641084,0.000000,0.640963,0.000000,0.000023
0.9923779996779885,0.000036,0.641180,0.000000,0.641132,0.000000,0.000023
0.9923710831285116,0.000036,0.641229,0.000000,0.641205,0.000000,0.000023
0.9923644000071932,0.000036,0.641567,0.000000,0.641398,0.000000,0.000023
0.9923308155905554,0.000036,0.641760,0.000000,0.641663,0.000000,0.000023
0.9923204535436605,0.000036,0.641953,0.000000,0.641857,0.000000,0.000023
0.9923187541072938,0.000036,0.642050,0.000000,0.642002,0.000000,0.000023
0.9923152372696166,0.000036,0.642195,0.000000,0.642122,0.000000,0.000023
0.9921451464041857,0.000036,0.643402,0.000000,0.642798,0.000000,0.000023
0.9921408815520237,0.000036,0.643499,0.000000,0.643451,0.000000,0.000023
0.9921177849833515,0.000036,0.643595,0.000000,0.643547,0.000000,0.000023
0.9921130738480349,0.000036,0.643740,0.000000,0.643668,0.000000,0.000023
0.9921101919046769,0.000036,0.643789,0.000000,0.643764,0.000000,0.000023
0.9920998106608545,0.000036,0.643885,0.000000,0.643837,0.000000,0.000023
0.9920336722633301,0.000036,0.644272,0.000000,0.644078,0.000000,0.000023
0.9920288047259035,0.000036,0.644706,0.000000,0.644489,0.000000,0.000023
0.9920287572857278,0.000036,0.645817,0.000000,0.645262,0.000000,0.000023
0.9920278738449056,0.000036,0.646783,0.000000,0.646300,0.000000,0.000023
0.9920266807928226,0.000036,0.646832,0.000000,0.646807,0.000000,0.000023
0.9920266197793,0.000036,0.647991,0.000000,0.647411,0.000000,0.000023
0.992025688898302,0.000036,0.657844,0.000000,0.652917,0.000000,0.000023
0.9920225762196141,0.000036,0.658327,0.000000,0.658085,0.000000,0.000023
0.9920206334963619,0.000036,0.662239,0.000000,0.660283,0.000000,0.000023
0.9920199462055515,0.000036,0.662336,0.000000,0.662287,0.000000,0.000023
0.9920175875104488,0.000036,0.665524,0.000000,0.663930,0.000000,0.000023
0.9920175208176739,0.000036,0.665668,0.000000,0.665596,0.000000,0.000023
0.9920161844864733,0.000036,0.667311,0.000000,0.666490,0.000000,0.000023
0.9920144748317609,0.000036,0.667745,0.000000,0.667528,0.000000,0.000023
0.9920128421106739,0.000036,0.667794,0.000000,0.667770,0.000000,0.000023
0.9920125687078811,0.000036,0.667890,0.000000,0.667842,0.000000,0.000023
0.9920117412097462,0.000036,0.671030,0.000000,0.669460,0.000000,0.000023
0.9920110286873506,0.000036,0.672720,0.000000,0.671875,0.000000,0.000023
0.9920074129087584,0.000036,0.673590,0.000000,0.673155,0.000000,0.000023
0.9919993362526515,0.000036,0.673686,0.000000,0.673638,0.000000,0.000023
0.991998891838019,0.000036,0.674411,0.000000,0.674048,0.000000,0.000023
0.9919984197631095,0.000036,0.674556,0.000000,0.674483,0.000000,0.000023
0.9919983887381147,0.000036,0.676633,0.000000,0.675594,0.000000,0.000023
0.9919980095470513,0.000036,0.676681,0.000000,0.676657,0.000000,0.000023
0.9919952760594267,0.000036,0.676777,0.000000,0.676729,0.000000,0.000023
0.9919861161810806,0.000036,0.676971,0.000000,0.676874,0.000000,0.000023
0.9919817556231447,0.000036,0.679289,0.000000,0.678130,0.000000,0.000023
0.9919809861685842,0.000036,0.679337,0.000000,0.679313,0.000000,0.000023
0.991975930766644,0.000036,0.679531,0.000000,0.679434,0.000000,0.000023
0.9919753323001385,0.000036,0.679579,0.000000,0.679555,0.000000,0.000023
0.9919717512589271,0.000036,0.685616,0.000000,0.682598,0.000000,0.000023
0.9919631928114877,0.000036,0.685713,0.000000,0.685665,0.000000,0.000023
0.9919581458199955,0.000036,0.687452,0.000000,0.686582,0.000000,0.000023
0.991953686008397,0.000036,0.687548,0.000000,0.687500,0.000000,0.000023
0.9919534914734848,0.000036,0.687597,0.000000,0.687572,0.000000,0.000023
0.991952712339149,0.000036,0.688804,0.000000,0.688200,0.000000,0.000023
